City,state_id,State full,County
Dime Box,TX,Texas,Lee
Abrams,WI,Wisconsin,Oconto
Mulhall,OK,Oklahoma,Payne
Doland,SD,South Dakota,Spink
Marble,NC,North Carolina,Cherokee
Athens,LA,Louisiana,Claiborne
Goodrich,TX,Texas,Polk
Dowell,IL,Illinois,Jackson
Crystal Beach,AZ,Arizona,Mohave
Smarr,GA,Georgia,Monroe
Mallard Bay,OK,Oklahoma,Wagoner
Meservey,IA,Iowa,Cerro Gordo
Greasewood,AZ,Arizona,Navajo
Cornfields,AZ,Arizona,Apache
Shaft,MD,Maryland,Allegany
Edwardsport,IN,Indiana,Knox
Taylor Landing,TX,Texas,Jefferson
Ojo Sarco,NM,New Mexico,Rio Arriba
Harrell,AR,Arkansas,Calhoun
Kimball,WV,West Virginia,McDowell
Yolo,CA,California,Yolo
Goodville,PA,Pennsylvania,Lancaster
Shirley,AR,Arkansas,Van Buren
Bliss,ID,Idaho,Gooding
Westcreek,CO,Colorado,Douglas
Lake Ka-Ho,IL,Illinois,Macoupin
Grand Lake,CO,Colorado,Grand
Surrency,GA,Georgia,Appling
Sparta,KY,Kentucky,Gallatin
Boston,PA,Pennsylvania,Allegheny
Greeley,KS,Kansas,Anderson
Canadian Shores,OK,Oklahoma,Pittsburg
Roberts,MT,Montana,Carbon
Eastlake,MI,Michigan,Manistee
Wall Lake,IN,Indiana,LaGrange
Bedias,TX,Texas,Grimes
Lambs Grove,IA,Iowa,Jasper
Ingalls,KS,Kansas,Gray
Dinwiddie,VA,Virginia,Dinwiddie
Amazonia,MO,Missouri,Andrew
Russellville,SC,South Carolina,Berkeley
Fairlee,MD,Maryland,Kent
Diggins,MO,Missouri,Webster
City of Creede,CO,Colorado,Mineral
Elderton,PA,Pennsylvania,Armstrong
Eureka,WI,Wisconsin,Winnebago
Alvarado,MN,Minnesota,Marshall
Allport,PA,Pennsylvania,Clearfield
Kempton,IN,Indiana,Tipton
Brocton,IL,Illinois,Edgar
Elizabethtown,OH,Ohio,Hamilton
Kempton,IL,Illinois,Ford
Keats,KS,Kansas,Riley
Rosewood,OH,Ohio,Champaign
Glenwood,NC,North Carolina,McDowell
Blairsville,IL,Illinois,Williamson
Ackermanville,PA,Pennsylvania,Northampton
Buckner,IL,Illinois,Franklin
Clam Gulch,AK,Alaska,Kenai Peninsula
Manns Choice,PA,Pennsylvania,Bedford
Granville,ND,North Dakota,McHenry
Mount Pleasant,AR,Arkansas,Izard
Eros,LA,Louisiana,Jackson
Carolina,AL,Alabama,Covington
Kinta,OK,Oklahoma,Haskell
Lowell,WI,Wisconsin,Dodge
Teller,AK,Alaska,Nome
Scottsville,TX,Texas,Harrison
Chapman,NE,Nebraska,Merrick
Boydton,VA,Virginia,Mecklenburg
Briarwood Estates,MO,Missouri,Jefferson
Oak Ridge,MO,Missouri,Cape Girardeau
Hobgood,NC,North Carolina,Halifax
Cruzville,NM,New Mexico,Catron
Keswick,IA,Iowa,Keokuk
Maunaloa,HI,Hawaii,Maui
Kasilof,AK,Alaska,Kenai Peninsula
Coloma,CA,California,El Dorado
Paris,MI,Michigan,Mecosta
Post Lake,WI,Wisconsin,Langlade
Roy,NM,New Mexico,Harding
Searchlight,NV,Nevada,Clark
Harrisonburg,LA,Louisiana,Catahoula
Grass Valley,OR,Oregon,Sherman
West Rushville,OH,Ohio,Fairfield
Coffee Creek,CA,California,Trinity
Gresham,NE,Nebraska,York
County Line,AL,Alabama,Blount
Gotebo,OK,Oklahoma,Kiowa
Keo,AR,Arkansas,Lonoke
Waco,NC,North Carolina,Cleveland
Holland Patent,NY,New York,Oneida
Carroll,NE,Nebraska,Wayne
Creekside,PA,Pennsylvania,Indiana
Lakeridge,NV,Nevada,Douglas
Bruning,NE,Nebraska,Thayer
Neilton,WA,Washington,Grays Harbor
Crescent,OR,Oregon,Klamath
Lakewood,WI,Wisconsin,Oconto
Dyess,AR,Arkansas,Mississippi
Gardiner,OR,Oregon,Douglas
Leesville,OH,Ohio,Carroll
Plumwood,OH,Ohio,Madison
Morristown,OH,Ohio,Belmont
Gary,MN,Minnesota,Norman
Gatesville,NC,North Carolina,Gates
Drummond,MT,Montana,Granite
Clearwater,NE,Nebraska,Antelope
Ambler,AK,Alaska,Northwest Arctic
Linville,VA,Virginia,Rockingham
Holland,MN,Minnesota,Pipestone
Mobile City,TX,Texas,Rockwall
Mount Vernon,AR,Arkansas,Faulkner
Lupton,MI,Michigan,Ogemaw
Unionville Center,OH,Ohio,Union
Winter,WI,Wisconsin,Sawyer
Kanauga,OH,Ohio,Gallia
Holy Cross,AK,Alaska,Yukon-Koyukuk
Harrison,ID,Idaho,Kootenai
Dakota,MN,Minnesota,Winona
Bovina,MS,Mississippi,Warren
Goltry,OK,Oklahoma,Alfalfa
Norwood,GA,Georgia,Warren
Kiron,IA,Iowa,Crawford
Blue Springs,MS,Mississippi,Union
Laguna Seca,TX,Texas,Hidalgo
Cisco,IL,Illinois,Piatt
Oaks,OK,Oklahoma,Delaware
Newark,MD,Maryland,Worcester
Kensal,ND,North Dakota,Stutsman
Harbor Island,SC,South Carolina,Beaufort
Corinth,KY,Kentucky,Grant
Centertown,TN,Tennessee,Warren
South Glastonbury,MT,Montana,Park
Bushton,KS,Kansas,Rice
Industry,TX,Texas,Austin
Gainesville,AL,Alabama,Sumter
Clayville,NY,New York,Oneida
Sobieski,WI,Wisconsin,Oconto
Gary City,TX,Texas,Panola
Hewitt,MN,Minnesota,Todd
Double Spring,NV,Nevada,Douglas
Pattonsburg,MO,Missouri,Daviess
Elmer City,WA,Washington,Okanogan
Hartleton,PA,Pennsylvania,Union
Ivor,VA,Virginia,Southampton
Linndale,OH,Ohio,Cuyahoga
Hancock,IA,Iowa,Pottawattamie
Rudolph,OH,Ohio,Wood
Sanostee,NM,New Mexico,San Juan
Newton Hamilton,PA,Pennsylvania,Mifflin
Bethpage,TN,Tennessee,Sumner
Peter,UT,Utah,Cache
Ripplemead,VA,Virginia,Giles
Crane,IN,Indiana,Martin
Fillmore,IL,Illinois,Montgomery
Prospect,NY,New York,Oneida
Marathon,TX,Texas,Brewster
Denning,AR,Arkansas,Franklin
Maharishi Vedic City,IA,Iowa,Jefferson
Ozora,MO,Missouri,Ste. Genevieve
Manor Creek,KY,Kentucky,Jefferson
Locustdale,PA,Pennsylvania,Columbia
Kensett,IA,Iowa,Worth
Palominas,AZ,Arizona,Cochise
Haugen,WI,Wisconsin,Barron
Burton,TX,Texas,Washington
Maplewood Park,OH,Ohio,Trumbull
Fairhaven,MN,Minnesota,Stearns
Davis,NC,North Carolina,Carteret
Becenti,NM,New Mexico,McKinley
Hallam,NE,Nebraska,Lancaster
Tyner,IN,Indiana,Marshall
Pickstown,SD,South Dakota,Charles Mix
Liberty,OK,Oklahoma,Sequoyah
Apple Valley,ND,North Dakota,Burleigh
Moscow,IA,Iowa,Muscatine
Coalmont,IN,Indiana,Clay
Smithland,KY,Kentucky,Livingston
Andersonville,TN,Tennessee,Anderson
McClure,IL,Illinois,Alexander
Columbus City,IA,Iowa,Louisa
Homeland,FL,Florida,Polk
Schnellville,IN,Indiana,Dubois
Helena,OH,Ohio,Sandusky
Fairview,VA,Virginia,Mecklenburg
Seaton,IL,Illinois,Mercer
Aberdeen Gardens,WA,Washington,Grays Harbor
Sanford,AL,Alabama,Covington
Staples,TX,Texas,Guadalupe
Royal Lakes,IL,Illinois,Macoupin
De Soto,MS,Mississippi,Clarke
Hosmer,SD,South Dakota,Edmunds
Midvale,ID,Idaho,Washington
The Plains,VA,Virginia,Fauquier
Lewisville,MN,Minnesota,Watonwan
California Pines,CA,California,Modoc
Statesville,TN,Tennessee,Wilson
St. Charles,KY,Kentucky,Hopkins
Richville,NY,New York,St. Lawrence
Montezuma Creek,UT,Utah,San Juan
Chain of Rocks,MO,Missouri,Lincoln
Alexander,IL,Illinois,Morgan
Ramsay,MI,Michigan,Gogebic
Ceylon,MN,Minnesota,Martin
Captree,NY,New York,Suffolk
Lisbon,IL,Illinois,Kendall
Middle River,MN,Minnesota,Marshall
Little Creek,DE,Delaware,Kent
St. Petersburg,PA,Pennsylvania,Clarion
Stoutland,MO,Missouri,Camden
Port Hope,MI,Michigan,Huron
Reevesville,SC,South Carolina,Dorchester
Clutier,IA,Iowa,Tama
Whitmore,CA,California,Shasta
Buckingham Courthouse,VA,Virginia,Buckingham
Elco,PA,Pennsylvania,Washington
San Carlos II,TX,Texas,Webb
Greeley,IA,Iowa,Delaware
Leiters Ford,IN,Indiana,Fulton
Ballantine,MT,Montana,Yellowstone
Stout,IA,Iowa,Grundy
Owendale,MI,Michigan,Huron
Davy,WV,West Virginia,McDowell
Wahkon,MN,Minnesota,Mille Lacs
Glenford,OH,Ohio,Perry
Bluejacket,OK,Oklahoma,Craig
Marble Rock,IA,Iowa,Floyd
Babb,MT,Montana,Glacier
Andersonville,IN,Indiana,Franklin
Elbing,KS,Kansas,Butler
Sinking Spring,OH,Ohio,Highland
Broeck Pointe,KY,Kentucky,Jefferson
Boligee,AL,Alabama,Greene
Bowdens,NC,North Carolina,Duplin
Lake Huntington,NY,New York,Sullivan
Pine Village,IN,Indiana,Warren
Pleasure Bend,LA,Louisiana,St. John the Baptist
Crescent Springs,OK,Oklahoma,Logan
Glen Arbor,MI,Michigan,Leelanau
Maynard,MN,Minnesota,Chippewa
Adams Lake,IN,Indiana,LaGrange
Raiford,FL,Florida,Union
Willisville,AR,Arkansas,Nevada
Coldfoot,AK,Alaska,Yukon-Koyukuk
Jacksonboro,SC,South Carolina,Colleton
Wachapreague,VA,Virginia,Accomack
Gideon,OK,Oklahoma,Cherokee
Vina,CA,California,Tehama
Oakley,MI,Michigan,Saginaw
Skyline,MN,Minnesota,Blue Earth
Dunnell,MN,Minnesota,Martin
Gateway,AR,Arkansas,Benton
Tyonek,AK,Alaska,Kenai Peninsula
Cantril,IA,Iowa,Van Buren
Blencoe,IA,Iowa,Monona
Oktaha,OK,Oklahoma,Muskogee
St. Charles,AR,Arkansas,Arkansas
Gallina,NM,New Mexico,Rio Arriba
La Sal,UT,Utah,San Juan
Sauget,IL,Illinois,St. Clair
Huckabay,TX,Texas,Erath
Leach,OK,Oklahoma,Delaware
Casstown,OH,Ohio,Miami
Troy Grove,IL,Illinois,LaSalle
Plainville,IL,Illinois,Adams
Everetts,NC,North Carolina,Martin
Tharptown,PA,Pennsylvania,Northumberland
Centerville,MO,Missouri,Reynolds
Genoa,WI,Wisconsin,Vernon
Clifford,MI,Michigan,Lapeer
Caryville,FL,Florida,Washington
Force,PA,Pennsylvania,Elk
Rock River,WY,Wyoming,Albany
Ethan,SD,South Dakota,Davison
Cobalt,MO,Missouri,Madison
Worthington Springs,FL,Florida,Union
Grandin,MO,Missouri,Carter
Merino,CO,Colorado,Logan
Axis,AL,Alabama,Mobile
Nehalem,OR,Oregon,Tillamook
Waverly,FL,Florida,Polk
Luther,MI,Michigan,Lake
Little Ponderosa,OK,Oklahoma,Beaver
No Name,CO,Colorado,Garfield
Oneida,KY,Kentucky,Clay
Dewy Rose,GA,Georgia,Elbert
Center,IN,Indiana,Howard
Winn,MI,Michigan,Isabella
Lueders,TX,Texas,Jones
Lassalle Comunidad,PR,Puerto Rico,Moca
Wolflake,IN,Indiana,Noble
Peterson,MN,Minnesota,Fillmore
Daisytown,PA,Pennsylvania,Cambria
Mooar,IA,Iowa,Lee
Utica,KY,Kentucky,Daviess
Dwight,KS,Kansas,Morris
Kaycee,WY,Wyoming,Johnson
Villard,MN,Minnesota,Pope
Gaastra,MI,Michigan,Iron
Roosevelt,OK,Oklahoma,Kiowa
Sikes,LA,Louisiana,Winn
Otoe,NE,Nebraska,Otoe
Nuremberg,PA,Pennsylvania,Schuylkill
Milburn,OK,Oklahoma,Johnston
Westville,FL,Florida,Holmes
Lenapah,OK,Oklahoma,Nowata
Catherine,CO,Colorado,Garfield
Forest,IN,Indiana,Clinton
Lamont,OK,Oklahoma,Grant
Chunky,MS,Mississippi,Newton
La Motte,IA,Iowa,Jackson
Everton,MO,Missouri,Dade
Del Sol,TX,Texas,San Patricio
Fowlerville,NY,New York,Livingston
Sebastopol,MS,Mississippi,Scott
Union,AL,Alabama,Greene
Chance,MD,Maryland,Somerset
Millhousen,IN,Indiana,Decatur
Goshen,NJ,New Jersey,Cape May
Chilhowee,MO,Missouri,Johnson
Cruger,MS,Mississippi,Holmes
Hickory Ridge,AR,Arkansas,Cross
Rincon,NM,New Mexico,Doña Ana
Raisin City,CA,California,Fresno
East Carondelet,IL,Illinois,St. Clair
Rio,LA,Louisiana,Washington
Randolph,IA,Iowa,Fremont
Norway,IN,Indiana,White
Napoleon,IN,Indiana,Ripley
Norene,TN,Tennessee,Wilson
Tarlton,OH,Ohio,Pickaway
Arlington,KY,Kentucky,Carlisle
Turon,KS,Kansas,Reno
Gurley,NE,Nebraska,Cheyenne
Hilltop,TX,Texas,Frio
Beaver Creek,MN,Minnesota,Rock
Rocky,OK,Oklahoma,Washita
Plessis,NY,New York,Jefferson
Cumberland,IA,Iowa,Cass
Louviers,CO,Colorado,Douglas
Stella,MO,Missouri,Newton
Cheshire,OR,Oregon,Lane
Los Panes,PR,Puerto Rico,Caguas
Calumet,MN,Minnesota,Itasca
Conception,MO,Missouri,Nodaway
Satilla,GA,Georgia,Jeff Davis
Kinderhook,IL,Illinois,Pike
Fairfield,TN,Tennessee,Sumner
Aquilla,OH,Ohio,Geauga
Grammer,IN,Indiana,Bartholomew
Vann Crossroads,NC,North Carolina,Sampson
Phoenicia,NY,New York,Ulster
Lisbon,LA,Louisiana,Claiborne
Stockwell,IN,Indiana,Tippecanoe
Dixie Inn,LA,Louisiana,Webster
Markleysburg,PA,Pennsylvania,Fayette
Nadine,NM,New Mexico,Lea
Ransom,KS,Kansas,Ness
Laclede,MO,Missouri,Linn
Dutton,MT,Montana,Teton
Cannonville,UT,Utah,Garfield
Farrell,MS,Mississippi,Coahoma
Ukiah,OR,Oregon,Umatilla
Riverview Colony,MT,Montana,Liberty
Heckscherville,PA,Pennsylvania,Schuylkill
White Hills,AZ,Arizona,Mohave
Riverton,IA,Iowa,Fremont
Darbyville,OH,Ohio,Pickaway
Twilight,PA,Pennsylvania,Washington
Greensboro Bend,VT,Vermont,Orleans
Brothertown,WI,Wisconsin,Calumet
Lindsay,NE,Nebraska,Platte
Rose Hill,IA,Iowa,Mahaska
Heath,AL,Alabama,Covington
Kistler,WV,West Virginia,Logan
Lakeview,NE,Nebraska,Platte
Renwick,IA,Iowa,Humboldt
Elrod,NC,North Carolina,Robeson
Fountain Run,KY,Kentucky,Monroe
Canovanillas,PR,Puerto Rico,Canóvanas
Fronton,TX,Texas,Starr
Crisman,CO,Colorado,Boulder
Easton,MO,Missouri,Buchanan
Bonnieville,KY,Kentucky,Hart
Toccopola,MS,Mississippi,Pontotoc
Downsville,WI,Wisconsin,Dunn
Henning,IL,Illinois,Vermilion
Winchester,ID,Idaho,Lewis
Cowan,CA,California,Stanislaus
Washburn,TX,Texas,Armstrong
Magnolia,DE,Delaware,Kent
Afton,VA,Virginia,Nelson
Spartansburg,PA,Pennsylvania,Crawford
Bladensburg,OH,Ohio,Knox
Holland,IA,Iowa,Grundy
Highgate Center,VT,Vermont,Franklin
Bayard,WV,West Virginia,Grant
New Deal,TN,Tennessee,Sumner
Steward,IL,Illinois,Lee
Stroh,IN,Indiana,LaGrange
Armstrong,MO,Missouri,Howard
Santee,NE,Nebraska,Knox
Stockport,IA,Iowa,Van Buren
Mill Creek,OK,Oklahoma,Johnston
Beattie,KS,Kansas,Marshall
Staunton,IN,Indiana,Clay
Temperanceville,VA,Virginia,Accomack
Killona,LA,Louisiana,St. Charles
Taylorstown,PA,Pennsylvania,Washington
Kirkville,IA,Iowa,Wapello
Snelling,SC,South Carolina,Barnwell
Woodruff,UT,Utah,Rich
Wyola,MT,Montana,Big Horn
Chester,TX,Texas,Tyler
Mountain,WI,Wisconsin,Oconto
Chewsville,MD,Maryland,Washington
Oak Creek Canyon,AZ,Arizona,Coconino
East Glacier Park Village,MT,Montana,Glacier
Bigelow,MN,Minnesota,Nobles
Williams,MN,Minnesota,Lake of the Woods
Warfield,KY,Kentucky,Martin
Friesland,WI,Wisconsin,Columbia
Waterbury Center,VT,Vermont,Washington
Jewett,IL,Illinois,Cumberland
Sawyer,ND,North Dakota,Ward
Crystal Lake,IA,Iowa,Hancock
Kanorado,KS,Kansas,Sherman
Rushville,MO,Missouri,Buchanan
Lower Kalskag,AK,Alaska,Bethel
Abercrombie,ND,North Dakota,Richland
Ewing,KY,Kentucky,Fleming
Harpster,OH,Ohio,Wyandot
Joplin,MT,Montana,Liberty
Woodville,GA,Georgia,Greene
Centerville,NC,North Carolina,Franklin
Nettie,WV,West Virginia,Nicholas
Fountain Springs,PA,Pennsylvania,Schuylkill
Sandy Hook,WI,Wisconsin,Grant
Elyria,KS,Kansas,McPherson
Hartz Lake,IN,Indiana,Starke
Fleischmanns,NY,New York,Delaware
San Lorenzo,NM,New Mexico,Grant
Leonard,ND,North Dakota,Cass
West Sullivan,MO,Missouri,Crawford
Lineville,IA,Iowa,Wayne
Klein,MT,Montana,Musselshell
Garland,NE,Nebraska,Seward
Allen,KS,Kansas,Lyon
Garland,AR,Arkansas,Miller
Mountain Dale,NY,New York,Sullivan
Johnson,NE,Nebraska,Nemaha
Good Hope,OH,Ohio,Fayette
Universal,IN,Indiana,Vermillion
Moore,MT,Montana,Fergus
Summertown,GA,Georgia,Emanuel
Snover,MI,Michigan,Sanilac
Hedgesville,WV,West Virginia,Berkeley
Hanover,NM,New Mexico,Grant
Darrouzett,TX,Texas,Lipscomb
Shipshewana Lake,IN,Indiana,LaGrange
Delight,AR,Arkansas,Pike
Elizabeth,MS,Mississippi,Washington
Iola,TX,Texas,Grimes
Geraldine,MT,Montana,Chouteau
Easton,KS,Kansas,Leavenworth
Oakdale,WI,Wisconsin,Monroe
Colfax,ND,North Dakota,Richland
Lolita,TX,Texas,Jackson
Madrid,AL,Alabama,Houston
La Barge,WY,Wyoming,Lincoln
Hillside Colony,MT,Montana,Toole
Pleasant Dale,NE,Nebraska,Seward
Opdyke,IL,Illinois,Jefferson
Verona,IL,Illinois,Grundy
Bowers,PA,Pennsylvania,Berks
Crab Orchard,IL,Illinois,Williamson
Pomona,MO,Missouri,Howell
East Side,PA,Pennsylvania,Carbon
Waverly,GA,Georgia,Camden
Casa Colorada,NM,New Mexico,Valencia
Norris,IL,Illinois,Fulton
Dresbach,MN,Minnesota,Winona
Lincoln,VT,Vermont,Addison
Kampsville,IL,Illinois,Calhoun
Maywood,NE,Nebraska,Frontier
Florida,OH,Ohio,Henry
Worley,ID,Idaho,Kootenai
Gorman,MD,Maryland,Garrett
Riggins,ID,Idaho,Idaho
Steely Hollow,OK,Oklahoma,Cherokee
Millfield,OH,Ohio,Athens
Rickardsville,IA,Iowa,Dubuque
Crystal Springs,AR,Arkansas,Garland
Jackson,NE,Nebraska,Dakota
New Trenton,IN,Indiana,Franklin
Buckland,OH,Ohio,Auglaize
Bryant,IN,Indiana,Jay
Georgetown,MS,Mississippi,Copiah
Sandy Ridge,PA,Pennsylvania,Centre
Roseland,NE,Nebraska,Adams
Hemlock,OH,Ohio,Perry
Renner Corner,SD,South Dakota,Minnehaha
Storden,MN,Minnesota,Cottonwood
St. Hilaire,MN,Minnesota,Pennington
Beaux Arts Village,WA,Washington,King
Logan,ND,North Dakota,Ward
Pumpkin Center,CA,California,Kern
Camargito,TX,Texas,Starr
Prairie Creek,IN,Indiana,Vigo
Imperial,TX,Texas,Pecos
Salvisa,KY,Kentucky,Mercer
Redding Center,CT,Connecticut,Western Connecticut
Hainesburg,NJ,New Jersey,Warren
Stratton,OH,Ohio,Jefferson
Watts,OK,Oklahoma,Adair
Cunningham,KY,Kentucky,Carlisle
Provencal,LA,Louisiana,Natchitoches
Grays River,WA,Washington,Wahkiakum
Midway,OH,Ohio,Madison
Millville,MN,Minnesota,Wabasha
Cedar Crest,OK,Oklahoma,Mayes
Castalia,NC,North Carolina,Nash
Emma,MO,Missouri,Lafayette
Dayville,OR,Oregon,Grant
Creola,LA,Louisiana,Grant
Hecla,SD,South Dakota,Brown
Bruce Crossing,MI,Michigan,Ontonagon
Dale,OK,Oklahoma,Pottawatomie
Denton,GA,Georgia,Jeff Davis
Whiting,KS,Kansas,Jackson
Wilmont,MN,Minnesota,Nobles
Colerain,NC,North Carolina,Bertie
Amasa,MI,Michigan,Iron
Bridgeville,NJ,New Jersey,Warren
Colony,AL,Alabama,Cullman
Skene,MS,Mississippi,Bolivar
Wyatt,MO,Missouri,Mississippi
Milligan,NE,Nebraska,Fillmore
Ladora,IA,Iowa,Iowa
Oak Island,TX,Texas,Chambers
Halchita,UT,Utah,San Juan
Ashton,NE,Nebraska,Sherman
Jeffersonville,IL,Illinois,Wayne
Spring Ridge,FL,Florida,Gilchrist
Redford,NY,New York,Clinton
Rogers,OH,Ohio,Columbiana
Forest,LA,Louisiana,West Carroll
Gladstone,ND,North Dakota,Stark
Saxis,VA,Virginia,Accomack
Rensselaer,MO,Missouri,Ralls
Starks,LA,Louisiana,Calcasieu
Raymond,NE,Nebraska,Lancaster
Keller,WA,Washington,Ferry
Kalihiwai,HI,Hawaii,Kauai
Grand Marais,MI,Michigan,Alger
Robertsville,OH,Ohio,Stark
Lake George,MN,Minnesota,Hubbard
Bolt,WV,West Virginia,Raleigh
Mapleville,MD,Maryland,Washington
Willow Hill,IL,Illinois,Jasper
Catawba,OH,Ohio,Clark
Abington,IN,Indiana,Wayne
Orwin,PA,Pennsylvania,Schuylkill
Curryville,MO,Missouri,Pike
Cloverland,IN,Indiana,Clay
La Esperanza,TX,Texas,Starr
Rossburg,OH,Ohio,Darke
Cove Neck,NY,New York,Nassau
Arona,PA,Pennsylvania,Westmoreland
Castella,CA,California,Shasta
East Poultney,VT,Vermont,Rutland
Salisbury Center,NY,New York,Herkimer
Rembert,SC,South Carolina,Sumter
Hardyville,KY,Kentucky,Hart
Freistatt,MO,Missouri,Lawrence
Pleasant Grove,AR,Arkansas,Stone
Midland,CO,Colorado,Teller
Lockbourne,OH,Ohio,Franklin
Golf,FL,Florida,Palm Beach
Arthur,IA,Iowa,Ida
Swan Valley,ID,Idaho,Bonneville
Easton,IL,Illinois,Mason
Pulaski,IL,Illinois,Pulaski
Norcatur,KS,Kansas,Decatur
Kellnersville,WI,Wisconsin,Manitowoc
San Isidro,TX,Texas,Starr
Acampo,CA,California,San Joaquin
Lenox Dale,MA,Massachusetts,Berkshire
Harrison Lake,IN,Indiana,Bartholomew
Hedley,TX,Texas,Donley
Henderson,IL,Illinois,Knox
Glendale,SC,South Carolina,Spartanburg
Moro,AR,Arkansas,Lee
Hills and Dales,OH,Ohio,Stark
Radisson,WI,Wisconsin,Sawyer
Cal-Nev-Ari,NV,Nevada,Clark
Culloden,GA,Georgia,Monroe
Weston,NE,Nebraska,Saunders
Lyle,WA,Washington,Klickitat
Secor,IL,Illinois,Woodford
Foster,OK,Oklahoma,Garvin
Sanctuary,TX,Texas,Parker
Nazareth,TX,Texas,Castro
Fort McDermitt,NV,Nevada,Humboldt
Noma,FL,Florida,Holmes
Bruce,SD,South Dakota,Brookings
Mountain Meadows,CA,California,Kern
Gasconade,MO,Missouri,Gasconade
Somerville,IN,Indiana,Gibson
Gilman,MN,Minnesota,Benton
Middletown,IL,Illinois,Logan
Engelhard,NC,North Carolina,Hyde
Villa Esperanza,PR,Puerto Rico,Toa Baja
Flat Rock,IN,Indiana,Shelby
Woodside,DE,Delaware,Kent
Coffee City,TX,Texas,Henderson
Upper Kalskag,AK,Alaska,Bethel
Davenport,ND,North Dakota,Cass
Panama,NE,Nebraska,Lancaster
Deer Creek,MN,Minnesota,Otter Tail
Ridgeway,IA,Iowa,Winneshiek
East Dorset,VT,Vermont,Bennington
Bluffton,MN,Minnesota,Otter Tail
Falmouth,MI,Michigan,Missaukee
Manlius,IL,Illinois,Bureau
Hammett,ID,Idaho,Elmore
Mears,MI,Michigan,Oceana
Homewood at Martinsburg,PA,Pennsylvania,Blair
Silver Lake,OR,Oregon,Lake
Medina,ND,North Dakota,Stutsman
Carrsville,VA,Virginia,Isle of Wight
Stockdale,PA,Pennsylvania,Washington
Elk City,ID,Idaho,Idaho
Heislerville,NJ,New Jersey,Cumberland
Dwight,NE,Nebraska,Butler
Cree Lake,IN,Indiana,Noble
Diamondhead Lake,IA,Iowa,Guthrie
Enchanted Oaks,TX,Texas,Henderson
Holmesville,OH,Ohio,Holmes
Powers Lake,ND,North Dakota,Burke
Friesville,PA,Pennsylvania,Blair
Lake Tekakwitha,MO,Missouri,Jefferson
Ward,SC,South Carolina,Saluda
Milledgeville,TN,Tennessee,Chester
Lumber City,PA,Pennsylvania,Mifflin
South English,IA,Iowa,Keokuk
Lac La Belle,WI,Wisconsin,Waukesha
Stilesville,IN,Indiana,Hendricks
Northway,AK,Alaska,Southeast Fairbanks
Custar,OH,Ohio,Wood
Barkeyville,PA,Pennsylvania,Venango
Denton,MT,Montana,Fergus
Newtown,IN,Indiana,Fountain
Landingville,PA,Pennsylvania,Schuylkill
Sidman,PA,Pennsylvania,Cambria
Del Dios,CA,California,San Diego
Hackensack,MN,Minnesota,Cass
Pleasant View,KY,Kentucky,Whitley
Mallard,IA,Iowa,Palo Alto
Taylor,MS,Mississippi,Lafayette
Lake Bruce,IN,Indiana,Fulton
Nichols,WI,Wisconsin,Outagamie
Oakwood Park,MO,Missouri,Clay
Clifford,IN,Indiana,Bartholomew
Ronald,WA,Washington,Kittitas
Rutledge,MN,Minnesota,Pine
New Ringgold,PA,Pennsylvania,Schuylkill
Bertram,IA,Iowa,Linn
Lohman,MO,Missouri,Cole
Port Costa,CA,California,Contra Costa
Koosharem,UT,Utah,Sevier
Four Bears Village,ND,North Dakota,McKenzie
Jet,OK,Oklahoma,Alfalfa
Fairview Beach,VA,Virginia,King George
Youngstown,PA,Pennsylvania,Westmoreland
Wamsutter,WY,Wyoming,Sweetwater
Bear Creek,CA,California,Merced
Ridgeway,SC,South Carolina,Fairfield
Horn Hill,AL,Alabama,Covington
Gerton,NC,North Carolina,Henderson
Butler,TN,Tennessee,Johnson
Grainfield,KS,Kansas,Gove
Blue Mound,KS,Kansas,Linn
Heflin,LA,Louisiana,Webster
Hall Summit,LA,Louisiana,Red River
Tunnelhill,PA,Pennsylvania,Blair
Plevna,MT,Montana,Fallon
Lyon Mountain,NY,New York,Clinton
Ridgeland,WI,Wisconsin,Dunn
New Athens,OH,Ohio,Harrison
Quemado,NM,New Mexico,Catron
Omena,MI,Michigan,Leelanau
Nobleton,FL,Florida,Hernando
Trinity Center,CA,California,Trinity
Scarbro,WV,West Virginia,Fayette
Olde West Chester,OH,Ohio,Butler
Tedrow,OH,Ohio,Fulton
Bullhead,SD,South Dakota,Corson
Wedgewood,MI,Michigan,Wexford
Victoria,IL,Illinois,Knox
Aurora,WV,West Virginia,Preston
Big Rock,TN,Tennessee,Stewart
Winkelman,AZ,Arizona,Pinal
Mitiwanga,OH,Ohio,Erie
Nulato,AK,Alaska,Yukon-Koyukuk
Bailey,TX,Texas,Fannin
Kirkwood,CA,California,Alpine
Trent,TX,Texas,Taylor
Marenisco,MI,Michigan,Gogebic
McKee,PA,Pennsylvania,Blair
St. Thomas,MO,Missouri,Cole
Eagle Nest,NM,New Mexico,Colfax
Adams,OK,Oklahoma,Texas
Anchor,IL,Illinois,McLean
Sheldon,WI,Wisconsin,Rusk
Gary,SD,South Dakota,Deuel
Lisbon,FL,Florida,Lake
Belfonte,OK,Oklahoma,Sequoyah
Gold Hill,CO,Colorado,Boulder
Burlington,WY,Wyoming,Big Horn
Websterville,VT,Vermont,Washington
Swan Lake,NY,New York,Sullivan
Valle,AZ,Arizona,Coconino
